0,1
-0.1,-0.30000000000000004
-0.2,-0.6
-0.30000000000000004,3.3
-0.4,3.1999999999999997
-0.5,3.0999999999999996
-0.6,2.9999999999999996
-0.7,2.8999999999999995
3.1999999999999997,2.7999999999999994
3.0999999999999996,2.6999999999999993
2.9999999999999996,2.599999999999999
2.8999999999999995,2.499999999999999
2.7999999999999994,2.399999999999999
2.1999999999999993,2.299999999999999
2.099999999999999,2.199999999999999
6.0,2.0999999999999988
5.4,1.9999999999999987
5.300000000000001,1.8999999999999986
5.200000000000001,5.799999999999999
4.600000000000001,5.699999999999999
4.500000000000002,5.1
4.400000000000002,5.0
1.800000000000002,4.9
5.700000000000003,8.8
5.600000000000003,8.200000000000001
5.0000000000000036,8.100000000000001
4.900000000000004,8.000000000000002
4.800000000000004,7.400000000000002
4.200000000000005,7.3000000000000025
4.100000000000005,7.200000000000003
8.000000000000005,4.600000000000003
7.400000000000006,4.5000000000000036
7.300000000000006,4.400000000000004
7.200000000000006,8.300000000000004
6.600000000000007,8.200000000000005
6.500000000000007,6.100000000000005
6.4000000000000075,4.000000000000005
5.800000000000008,3.4000000000000052
5.700000000000008,7.300000000000006
5.6000000000000085,7.200000000000006
5.000000000000009,6.600000000000007
4.900000000000009,6.500000000000007
4.80000000000001,6.4000000000000075
4.20000000000001,5.800000000000008
4.10000000000001,5.700000000000008
4.000000000000011,5.6000000000000085
3.4000000000000106,5.500000000000009
3.3000000000000105,5.400000000000009
3.2000000000000104,5.30000000000001
2.6000000000000103,5.20000000000001
2.50000000000001,5.10000000000001
2.40000000000001,5.000000000000011
1.80000000000001,4.900000000000011
1.70000000000001,4.800000000000011
5.60000000000001,4.700000000000012
5.000000000000011,8.600000000000012
4.900000000000011,8.500000000000012
2.800000000000011,8.400000000000013
2.200000000000011,8.300000000000013
2.1000000000000107,12.200000000000014
2.0000000000000107,12.100000000000014
1.4000000000000106,12.000000000000014
1.3000000000000105,11.400000000000015
5.200000000000011,11.300000000000015
4.600000000000011,11.200000000000015
4.5000000000000115,10.600000000000016
4.400000000000012,10.500000000000016
3.800000000000012,10.400000000000016
3.7000000000000117,9.800000000000017
3.6000000000000116,9.700000000000017
3.0000000000000115,9.600000000000017
2.9000000000000115,13.500000000000018
6.800000000000011,13.400000000000018
6.200000000000012,13.300000000000018
6.100000000000012,13.200000000000019
6.000000000000012,13.10000000000002
5.400000000000013,13.00000000000002
5.300000000000013,12.90000000000002
5.2000000000000135,12.80000000000002
4.600000000000014,12.70000000000002
4.500000000000014,12.600000000000021
4.400000000000015,12.500000000000021
3.8000000000000145,16.40000000000002
3.7000000000000144,16.30000000000002
3.6000000000000143,16.200000000000017
3.000000000000014,15.600000000000017
2.900000000000014,15.500000000000018
2.800000000000014,15.400000000000018
2.200000000000014,15.300000000000018
2.100000000000014,15.200000000000019
2.0000000000000138,15.10000000000002
1.4000000000000137,15.00000000000002
1.3000000000000136,14.90000000000002
1.2000000000000135,14.30000000000002
0.6000000000000135,14.20000000000002
0.5000000000000135,14.100000000000021
0.40000000000001357,14.000000000000021
-0.19999999999998644,13.900000000000022
-0.29999999999998644,13.800000000000022
-0.3999999999999865,13.700000000000022
-0.9999999999999865,13.600000000000023
