0,1
0.030687015503644943,129.3628387451172
0.07165037840604782,1993.5909423828125
0.1359798014163971,5.469291687011719
0.21981285512447357,591.1372680664062
0.3345036804676056,90.07568359375
0.4862072765827179,8.557121276855469
0.6469711065292358,9.22615909576416
8.447879791259766,9.831778526306152
9.189719200134277,11.89113712310791
9.9076509475708,14.174179077148438
10.562085151672363,16.490510940551758
11.17563247680664,397.2772216796875
13.456450462341309,18.299291610717773
14.090409278869629,21.067794799804688
34.512508392333984,23.909379959106445
35.758567810058594,76.97323608398438
36.87871170043945,421.97039794921875
38.241455078125,4562.8515625
39.59382247924805,1457.007568359375
40.696502685546875,61.24765396118164
42.134483337402344,63.2985954284668
6.736051082611084,68.02153015136719
22.16212272644043,110.61878967285156
23.16360855102539,1209.5018310546875
24.066665649414062,114.60084533691406
24.936458587646484,0.5850329399108887
25.914731979370117,181.51502990722656
27.06993865966797,2.5404160022735596
27.88711929321289,132.51988220214844
54.5008659362793,631.8329467773438
56.104610443115234,59.58519744873047
57.19048309326172,64.22735595703125
58.859745025634766,106.21630096435547
60.52170181274414,108.14715576171875
61.95713424682617,2453.6083984375
63.498817443847656,1972.8101806640625
65.10650634765625,2091.342041015625
66.6005859375,23.124866485595703
68.34827423095703,296.8218078613281
69.83639526367188,1040.0460205078125
71.41766357421875,25.995901107788086
73.1302261352539,67.44947052001953
74.95414733886719,27.909212112426758
77.16997528076172,28.877656936645508
78.76162719726562,29.997114181518555
80.38299560546875,613.92529296875
82.23931121826172,528.3215942382812
93.14125061035156,174.8535919189453
95.04442596435547,523.767578125
96.79426574707031,471.28662109375
98.72684478759766,692.2715454101562
101.17166137695312,38.533416748046875
102.913330078125,39.75532531738281
149.7110595703125,795.7930908203125
152.1453857421875,72.25838470458984
154.39889526367188,709.5535888671875
72.68082427978516,75.53804016113281
74.22264099121094,211.62261962890625
75.94750213623047,229.78533935546875
77.79974365234375,137.1319580078125
79.6309814453125,276.84344482421875
81.24679565429688,126.12236022949219
123.46772003173828,686.8883666992188
125.73529052734375,130.49440002441406
127.81722259521484,132.80429077148438
130.14248657226562,4.018086910247803
132.3573760986328,136.7988739013672
135.19679260253906,138.33311462402344
137.0692901611328,140.63296508789062
139.54843139648438,143.1115264892578
141.20291137695312,161.66366577148438
195.43739318847656,160.60659790039062
198.2626495361328,209.55062866210938
201.40191650390625,217.90248107910156
204.28753662109375,220.4737091064453
206.84765625,18.210330963134766
209.70651245117188,23.057504653930664
212.27163696289062,150.43600463867188
215.07955932617188,232.40208435058594
218.00942993164062,48.52485275268555
221.05702209472656,322.5108642578125
224.29014587402344,307.5925598144531
226.99774169921875,92.88298034667969
229.85440063476562,1.1716203689575195
232.982421875,316.8148498535156
236.37115478515625,319.7922668457031
239.03030395507812,35.4689826965332
242.2799835205078,326.5993347167969
245.4191436767578,174.43162536621094
248.54759216308594,54.10472869873047
251.62986755371094,337.2903747558594
254.6288604736328,124.22672271728516
257.6812744140625,344.431884765625
277.3183288574219,348.10186767578125
280.72119140625,351.3874206542969
284.2234191894531,354.8565673828125
287.22332763671875,214.43983459472656
290.4549865722656,303.5085754394531
293.84405517578125,176.06497192382812
297.1637268066406,370.0390930175781
